key,fare_amount
2011-10-04 09:37:00.000000100,6.3810043
2011-10-04 09:37:00.000000105,8.142603
2011-10-04 09:37:00.00000041,6.2908783
2011-10-04 09:37:00.00000091,12.3258705
2011-10-04 09:37:00.00000078,6.2105474
2011-10-04 09:37:00.000000197,7.6226473
2011-10-04 09:37:00.000000119,8.548548
2011-10-04 09:37:00.000000161,8.294542
2011-10-04 09:37:00.00000039,6.7641587
2011-10-04 09:37:00.00000086,6.8346763
2011-10-04 09:37:00.000000195,9.23026
2011-10-04 09:37:00.000000182,7.084941
2011-10-04 09:37:00.000000133,6.7641587
2011-10-04 09:37:00.00000029,8.9749975
2011-10-04 09:37:00.000000144,6.8981247
2011-10-04 09:37:00.000000128,7.187068
2011-10-04 09:37:00.00000027,7.9521103
2011-10-04 09:37:00.00000032,7.941107
2011-10-04 09:37:00.00000073,9.826732
2011-10-04 09:37:00.00000083,9.621998
2011-10-04 09:37:00.00000021,6.558604
2011-10-04 09:37:00.000000137,6.810125
2011-10-04 09:37:00.00000087,47.246056
2011-10-04 09:37:00.00000060,34.338596
2011-10-04 09:37:00.000000138,6.9769406
2011-10-04 09:37:00.00000046,9.083316
2011-10-04 09:37:00.00000075,5.8085637
2011-10-04 09:37:00.000000198,6.2234883
2011-10-04 09:37:00.000000121,10.094843
2011-10-04 09:37:00.000000116,6.488594
2011-10-04 09:37:00.000000117,6.600164
2011-10-04 09:37:00.00000097,13.45978
2011-10-04 09:37:00.00000012,6.364449
2011-10-04 09:37:00.00000093,37.157295
2011-10-04 09:37:00.000000101,6.4723153
2011-10-04 09:37:00.00000082,22.739082
2011-10-04 09:37:00.000000126,6.342554
2011-10-04 09:37:00.00000035,7.900162
2011-10-04 09:37:00.000000127,13.901563
2011-10-04 09:37:00.000000156,6.235921
2014-04-29 08:15:56.0000002,7.8051915
2014-04-29 08:15:56.0000001,8.509577
2012-10-23 14:15:04.0000003,12.784524
2012-10-23 14:15:04.0000004,13.980398
2012-10-23 14:15:04.0000001,8.08164
2012-08-31 08:01:16.0000001,7.4826193
2012-10-18 21:06:20.0000003,11.001664
2012-10-18 21:06:20.0000006,51.216763
2012-10-18 21:06:20.0000002,8.917341
2012-10-18 21:06:20.0000005,7.08411
2012-10-18 21:06:20.0000004,7.9260416
2012-10-18 21:06:20.0000008,10.555344
2012-10-18 21:06:20.00000010,8.353378
2012-10-18 21:06:20.0000001,30.116957
2014-02-26 04:36:28.0000001,12.0887575
2010-02-20 00:43:28.0000002,6.938508
2010-02-20 00:43:28.0000004,29.116676
2010-02-20 00:43:28.0000003,6.7268095
2010-02-20 00:43:28.0000001,10.71104
2009-08-21 08:00:48.0000002,7.008014
2009-08-21 08:00:48.0000001,7.394851
2009-08-21 08:00:48.0000003,7.8048377
2014-12-24 03:00:00.00000034,7.4383626
2014-12-24 03:00:00.00000013,29.259026
2014-12-24 03:00:00.0000001,15.76264
2014-12-24 03:00:00.00000032,9.034533
2014-12-24 03:00:00.0000006,9.397957
2014-12-24 03:00:00.00000037,8.939855
2014-12-24 03:00:00.00000012,11.292129
2014-12-24 03:00:00.00000023,22.14541
2014-12-24 03:00:00.00000041,7.8094335
2014-12-24 03:00:00.0000008,8.346041
2014-12-24 03:00:00.00000024,16.857569
2014-12-24 03:00:00.00000038,9.861553
2014-12-24 03:00:00.0000009,7.62252
2014-12-24 03:00:00.00000018,10.9804
2014-12-24 03:00:00.00000011,27.01956
2014-12-24 03:00:00.00000021,11.306147
2014-12-24 03:00:00.00000030,7.986193
2014-12-24 03:00:00.00000010,7.2924447
2014-12-24 03:00:00.0000004,10.932756
2014-12-24 03:00:00.00000022,26.72538
2014-12-24 03:00:00.00000028,7.7575436
2012-08-19 12:46:40.0000003,15.942575
2012-08-19 12:46:40.0000002,7.0376463
2012-08-19 12:46:40.0000001,8.574127
2013-12-02 17:53:24.0000003,10.533475
2013-12-02 17:53:24.0000001,10.076329
2013-12-02 17:53:24.0000002,9.890214
2011-11-07 18:53:08.0000002,8.940234
2011-11-07 18:53:08.0000001,12.143652
2009-05-16 23:36:24.0000001,8.925734
2009-05-16 23:36:24.0000002,6.1826997
2011-01-10 10:56:56.0000003,6.815809
2011-01-10 10:56:56.0000002,32.00538
2011-01-10 10:56:56.0000001,5.5366
2010-10-07 10:54:20.0000002,7.481759
2010-10-07 10:54:20.0000005,15.177826
2010-10-07 10:54:20.0000001,7.0866356
2010-10-07 10:54:20.0000004,7.986172
2011-02-21 20:11:08.0000001,7.1784616
2011-02-21 20:11:08.0000005,6.50507
2011-02-21 20:11:08.0000002,7.6066694
2011-02-21 20:11:08.0000003,7.085679
2011-02-21 20:11:08.0000004,28.99275
2009-10-04 22:54:56.0000003,6.792587
2015-04-11 20:31:32.0000007,7.0374107
2015-04-11 20:31:32.00000012,7.3273473
2015-04-11 20:31:32.0000003,29.94988
2015-04-11 20:31:32.0000006,10.558488
2015-04-11 20:31:32.0000002,23.342682
2015-04-11 20:31:32.0000009,11.526517
2015-04-11 20:31:32.00000010,7.218808
2015-04-11 20:31:32.0000001,8.47401
2012-04-02 02:53:24.0000001,13.128594
2014-04-21 16:00:36.0000001,8.148821
2014-04-21 16:00:36.0000003,7.9068656
2014-04-21 16:00:36.0000002,7.9091125
2012-03-22 21:11:36.0000006,23.241573
2012-03-22 21:11:36.0000008,9.368086
2012-03-22 21:11:36.0000005,11.566521
2012-03-22 21:11:36.0000001,10.005358
2012-03-22 21:11:36.0000004,7.3947206
2012-03-22 21:11:36.0000007,6.799575
2012-03-22 21:11:36.0000002,8.578396
2012-03-22 21:11:36.0000003,27.645765
2011-04-08 00:57:44.0000001,5.812122
2011-02-20 12:31:04.0000001,9.059536
2011-02-20 12:31:04.0000003,5.2892566
2011-02-06 17:08:24.0000004,17.920313
2011-02-06 17:08:24.0000002,6.7253466
2011-02-06 17:08:24.0000001,10.283914
2013-01-01 22:04:56.0000001,7.7317653
2013-04-23 17:52:44.0000001,15.465008
2013-04-23 17:52:44.0000002,7.5612335
2013-07-02 21:47:24.0000003,7.6243315
2013-07-02 21:47:24.0000002,15.308527
2013-07-02 21:47:24.0000001,18.958405
2010-01-01 13:19:40.0000002,20.826147
2010-01-01 13:19:40.0000005,6.8484898
2010-01-01 13:19:40.0000001,10.706677
2010-01-01 13:19:40.0000003,67.09829
2013-04-26 20:41:16.0000001,7.96453
2010-03-06 23:51:08.0000002,10.574496
2010-03-06 23:51:08.0000001,6.738072
2014-04-17 16:58:28.0000001,8.335566
2014-04-17 16:58:28.0000002,10.306203
2014-01-06 16:39:16.0000001,24.162746
2015-02-12 05:37:56.0000002,8.097823
2011-12-22 01:00:08.0000001,17.30356
2011-12-22 01:00:08.0000002,6.871503
2011-08-20 17:04:24.0000001,6.4964833
2011-06-30 13:07:36.0000001,7.0397396
2011-06-30 13:07:36.0000005,9.693262
2011-06-30 13:07:36.0000002,7.9614415
2011-06-30 13:07:36.0000004,6.846114
2011-06-30 13:07:36.0000003,7.3181896
2014-04-27 02:57:00.000000100,6.7332306
2014-04-27 02:57:00.000000130,7.6538477
2014-04-27 02:57:00.000000109,29.002659
2014-04-27 02:57:00.00000096,19.321959
2014-04-27 02:57:00.00000063,19.665207
2014-04-27 02:57:00.000000177,6.8966074
2014-04-27 02:57:00.000000132,14.607083
2014-04-27 02:57:00.000000170,19.732203
2014-04-27 02:57:00.00000021,12.143002
2014-04-27 02:57:00.000000136,10.671467
2014-04-27 02:57:00.00000032,10.502771
2014-04-27 02:57:00.000000107,7.940271
2014-04-27 02:57:00.00000028,39.55271
2014-04-27 02:57:00.00000026,17.693356
2014-04-27 02:57:00.000000139,8.419304
2014-04-27 02:57:00.00000015,19.143358
2014-04-27 02:57:00.00000095,7.213813
2014-04-27 02:57:00.000000105,21.996399
2014-04-27 02:57:00.000000196,9.300448
2014-04-27 02:57:00.0000001,7.0066614
2014-04-27 02:57:00.000000175,13.810064
2014-04-27 02:57:00.000000188,18.41749
2014-04-27 02:57:00.00000051,17.463041
2014-04-27 02:57:00.00000055,7.364737
2014-04-27 02:57:00.00000016,13.888222
2014-04-27 02:57:00.000000169,8.044382
2014-04-27 02:57:00.00000086,11.620199
2014-04-27 02:57:00.000000148,13.413608
2014-04-27 02:57:00.00000087,13.443958
2014-04-27 02:57:00.00000027,15.937402
2014-04-27 02:57:00.000000120,19.243011
2014-04-27 02:57:00.00000068,6.498151
2014-04-27 02:57:00.00000099,7.3426285
2014-04-27 02:57:00.000000193,8.651636
2014-04-27 02:57:00.00000081,17.595682
2014-04-27 02:57:00.000000135,23.561106
2014-04-27 02:57:00.000000181,8.1173725
2014-04-27 02:57:00.00000020,7.5476003
2014-04-27 02:57:00.000000157,18.687199
2014-04-27 02:57:00.00000079,18.236397
2014-04-27 02:57:00.00000019,7.753655
2014-04-27 02:57:00.000000126,12.766821
2014-04-27 02:57:00.0000002,7.289446
2014-04-27 02:57:00.00000062,8.561961
2014-04-27 02:57:00.00000085,13.594429
2014-04-27 02:57:00.00000014,15.782488
2014-04-27 02:57:00.000000161,9.406996
2014-04-27 02:57:00.00000084,13.341805
2014-04-27 02:57:00.000000122,18.40776
2014-04-27 02:57:00.000000111,8.206744
2014-04-27 02:57:00.000000113,8.761009
2014-04-27 02:57:00.00000071,11.219088
2014-04-27 02:57:00.00000077,12.842607
2014-04-27 02:57:00.000000134,46.207073
2014-04-27 02:57:00.000000103,10.940267
2014-04-27 02:57:00.000000102,12.201928
2014-04-27 02:57:00.000000160,19.41597
2014-04-27 02:57:00.00000042,6.557063
2014-04-27 02:57:00.00000054,7.4686456
2014-04-27 02:57:00.00000049,15.749466
2014-04-27 02:57:00.000000147,12.38352
2014-04-27 02:57:00.00000045,9.824431
2014-04-27 02:57:00.0000003,15.056966
2014-04-27 02:57:00.000000182,14.035245
2014-04-27 02:57:00.000000180,8.343843
2014-04-27 02:57:00.00000038,20.381353
2014-04-27 02:57:00.0000005,8.563724
2014-04-27 02:57:00.000000108,7.389685
2014-04-27 02:57:00.00000092,8.294573
2014-04-27 02:57:00.000000192,12.086589
2014-04-27 02:57:00.000000165,7.1424956
2014-04-27 02:57:00.000000115,9.068639
2014-04-27 02:57:00.00000029,9.955241
2014-04-27 02:57:00.00000050,7.247111
2014-04-27 02:57:00.000000119,8.985433
2014-04-27 02:57:00.00000011,17.112621
2014-04-27 02:57:00.000000114,14.470628
2014-04-27 02:57:00.000000190,10.794231
2014-04-27 02:57:00.00000061,7.355459
2014-04-27 02:57:00.00000098,9.864491
2014-04-27 02:57:00.00000040,7.109563
2014-04-27 02:57:00.000000117,14.098026
2014-04-27 02:57:00.000000150,7.8305354
2014-04-27 02:57:00.00000035,8.353718
2014-04-27 02:57:00.00000022,22.460556
2014-04-27 02:57:00.000000146,8.411299
2014-04-27 02:57:00.00000018,8.2123
2014-04-27 02:57:00.00000041,14.540642
2014-04-27 02:57:00.00000089,18.976013
2014-04-27 02:57:00.00000088,11.610846
2014-04-27 02:57:00.000000101,11.583981
2014-04-27 02:57:00.00000058,26.496082
2014-04-27 02:57:00.00000030,9.550335
2014-04-27 02:57:00.000000156,13.576751
2014-04-27 02:57:00.00000024,7.7266173
2014-04-27 02:57:00.000000163,8.546255
2014-04-27 02:57:00.000000152,13.518927
2014-04-27 02:57:00.00000037,7.9914536
2014-04-27 02:57:00.00000065,7.48742
2014-04-27 02:57:00.0000006,24.016474
2014-04-27 02:57:00.00000060,8.847802
2014-04-27 02:57:00.000000110,7.5809946
2014-04-27 02:57:00.00000034,6.392557
2014-04-27 02:57:00.000000149,27.405663
2014-04-27 02:57:00.000000176,6.6845636
2014-04-27 02:57:00.000000184,6.914955
2014-04-27 02:57:00.000000118,7.3204417
2014-04-27 02:57:00.000000186,14.080355
2014-04-27 02:57:00.000000104,8.46839
2014-04-27 02:57:00.00000080,22.526382
2014-04-27 02:57:00.000000121,8.179337
2014-04-27 02:57:00.00000093,7.217335
2014-04-27 02:57:00.00000056,10.158097
2014-04-27 02:57:00.00000044,16.783941
2014-04-27 02:57:00.00000048,8.6550045
2014-04-27 02:57:00.00000059,13.150213
2014-04-27 02:57:00.000000194,18.98337
2014-04-27 02:57:00.000000185,17.95622
2014-04-27 02:57:00.000000125,17.506495
2014-04-27 02:57:00.00000046,12.020787
2014-04-27 02:57:00.00000070,19.065987
2014-04-27 02:57:00.000000133,11.39951
2011-01-18 10:26:40.0000003,5.8466563
2011-01-18 10:26:40.0000002,7.437956
2012-04-20 07:57:20.0000001,8.003323
2012-04-20 07:57:20.0000004,6.2770844
2012-04-20 07:57:20.0000003,6.6398187
2012-04-20 07:57:20.0000002,5.888532
2011-12-13 22:00:00.00000071,14.100705
2011-12-13 22:00:00.000000178,6.189989
2011-12-13 22:00:00.00000016,6.956556
2011-12-13 22:00:00.000000127,7.1930757
2011-12-13 22:00:00.00000065,6.296564
2011-12-13 22:00:00.000000227,5.539048
2011-12-13 22:00:00.000000257,6.3506227
2011-12-13 22:00:00.000000238,8.610051
2011-12-13 22:00:00.0000008,8.272514
2011-12-13 22:00:00.000000252,6.0678596
2011-12-13 22:00:00.000000204,14.249131
2011-12-13 22:00:00.000000120,8.202581
2011-12-13 22:00:00.000000175,5.8018966
2011-12-13 22:00:00.00000010,11.370207
2011-12-13 22:00:00.00000048,6.471982
2011-12-13 22:00:00.000000189,6.175862
2011-12-13 22:00:00.00000011,6.0520134
2011-12-13 22:00:00.000000247,7.042072
2011-12-13 22:00:00.000000261,6.0753374
2011-12-13 22:00:00.0000004,13.506702
2011-12-13 22:00:00.00000014,10.271567
2011-12-13 22:00:00.000000151,33.809334
2011-12-13 22:00:00.00000025,6.6584945
2011-12-13 22:00:00.00000039,8.776275
2011-12-13 22:00:00.000000179,7.330226
2011-12-13 22:00:00.000000137,8.714128
2011-12-13 22:00:00.00000091,16.421606
2011-12-13 22:00:00.000000109,6.1822176
2011-12-13 22:00:00.000000174,8.978713
2011-12-13 22:00:00.000000225,19.31629
2011-12-13 22:00:00.000000207,5.8660455
2011-12-13 22:00:00.000000269,24.20572
2011-12-13 22:00:00.000000234,6.2871323
2011-12-13 22:00:00.00000017,7.171687
2011-12-13 22:00:00.00000046,6.412172
2011-12-13 22:00:00.00000057,11.064448
2011-12-13 22:00:00.000000105,7.4650135
2011-12-13 22:00:00.000000114,15.86274
2011-12-13 22:00:00.00000030,6.941538
2011-12-13 22:00:00.000000100,5.6290665
2011-12-13 22:00:00.00000088,12.998871
2011-12-13 22:00:00.000000242,6.8593426
2011-12-13 22:00:00.000000113,6.974875
2011-12-13 22:00:00.000000157,11.542987
2011-12-13 22:00:00.000000177,12.419679
2011-12-13 22:00:00.000000169,8.874442
2011-12-13 22:00:00.000000123,6.598107
2011-12-13 22:00:00.000000182,28.437538
2011-12-13 22:00:00.000000129,7.29128
2011-12-13 22:00:00.000000136,48.488228
2011-12-13 22:00:00.000000187,6.525866
2011-12-13 22:00:00.000000218,7.075177
2011-12-13 22:00:00.000000167,28.613188
2011-12-13 22:00:00.000000192,7.7525806
2011-12-13 22:00:00.00000024,6.4782896
2011-12-13 22:00:00.00000093,9.0878725
2011-12-13 22:00:00.000000260,6.322318
2011-12-13 22:00:00.00000038,4.9621334
2011-12-13 22:00:00.000000208,6.55141
2011-12-13 22:00:00.000000210,6.178169
2011-12-13 22:00:00.000000181,6.758422
2011-12-13 22:00:00.000000111,10.054231
2011-12-13 22:00:00.000000161,19.579542
2011-12-13 22:00:00.000000209,6.625096
2011-12-13 22:00:00.00000029,7.160079
2011-12-13 22:00:00.00000067,6.5066423
2011-12-13 22:00:00.000000202,5.815068
2011-12-13 22:00:00.000000245,8.66509
2011-12-13 22:00:00.000000206,9.393102
2011-12-13 22:00:00.0000003,6.3651586
2011-12-13 22:00:00.00000060,15.660623
2011-12-13 22:00:00.00000053,6.001684
2011-12-13 22:00:00.000000201,6.9291344
2011-12-13 22:00:00.000000212,8.448721
2011-12-13 22:00:00.000000235,18.393152
2011-12-13 22:00:00.000000170,37.930424
2011-12-13 22:00:00.000000253,5.7473984
2011-12-13 22:00:00.000000172,17.500072
2011-12-13 22:00:00.00000086,6.339789
2011-12-13 22:00:00.000000223,34.94252
2011-12-13 22:00:00.0000009,9.151534
2011-12-13 22:00:00.00000031,11.5194025
2011-12-13 22:00:00.000000243,8.351689
2011-12-13 22:00:00.000000133,9.742155
2011-12-13 22:00:00.000000199,6.8759604
2011-12-13 22:00:00.000000104,20.886127
2011-12-13 22:00:00.00000023,51.328037
2011-12-13 22:00:00.00000075,30.987411
2011-12-13 22:00:00.000000217,6.0119185
2011-12-13 22:00:00.000000220,8.0748825
2011-12-13 22:00:00.000000211,5.639583
2011-12-13 22:00:00.000000150,8.741137
2011-12-13 22:00:00.00000020,7.1822157
2011-12-13 22:00:00.000000254,5.987874
2011-12-13 22:00:00.000000183,6.38292
2011-12-13 22:00:00.000000166,10.743313
2011-12-13 22:00:00.00000063,6.8211403
2011-12-13 22:00:00.000000124,6.174919
2011-12-13 22:00:00.000000219,8.894941
2011-12-13 22:00:00.00000099,18.030142
2011-12-13 22:00:00.00000041,6.4717207
2011-12-13 22:00:00.00000080,8.5945835
2011-12-13 22:00:00.000000216,24.502634
2011-12-13 22:00:00.000000240,5.0571585
2011-12-13 22:00:00.000000153,6.49721
2011-12-13 22:00:00.00000068,6.2388167
2011-12-13 22:00:00.000000263,10.248559
2011-12-13 22:00:00.00000061,14.568114
2011-12-13 22:00:00.000000162,6.4489655
2011-12-13 22:00:00.00000045,6.244984
2011-12-13 22:00:00.000000193,10.876589
2011-12-13 22:00:00.000000112,28.228891
2011-12-13 22:00:00.000000165,6.139848
2011-12-13 22:00:00.000000255,13.72286
2011-12-13 22:00:00.000000106,27.416483
2011-12-13 22:00:00.000000125,14.955912
2011-12-13 22:00:00.000000250,8.994125
2011-12-13 22:00:00.0000006,6.950671
2011-12-13 22:00:00.00000090,6.0767198
2011-12-13 22:00:00.00000055,6.0520134
2011-12-13 22:00:00.000000188,9.694001
2011-12-13 22:00:00.000000259,13.389779
2011-12-13 22:00:00.000000142,14.167684
2011-12-13 22:00:00.000000155,6.849335
2011-12-13 22:00:00.00000082,6.203653
2011-12-13 22:00:00.00000069,9.261083
2011-12-13 22:00:00.00000097,12.303509
2011-12-13 22:00:00.000000107,27.550169
2011-12-13 22:00:00.000000126,6.259888
2011-12-13 22:00:00.00000012,8.680129
2011-12-13 22:00:00.000000158,6.5337543
2011-12-13 22:00:00.000000196,7.4294295
2011-12-13 22:00:00.000000132,21.080967
2011-12-13 22:00:00.000000244,6.322402
2011-12-13 22:00:00.000000268,7.35847
2011-12-13 22:00:00.00000064,5.7381477
2011-12-13 22:00:00.000000159,12.00934
2011-12-13 22:00:00.000000163,19.011063
2011-12-13 22:00:00.000000232,19.806274
2011-12-13 22:00:00.0000007,6.3058195
2011-12-13 22:00:00.00000054,6.3444357
2011-12-13 22:00:00.000000230,16.72307
2011-12-13 22:00:00.000000256,6.5658355
2011-12-13 22:00:00.000000146,6.1797338
2011-12-13 22:00:00.000000265,7.4105334
2011-12-13 22:00:00.00000076,6.8381505
2011-12-13 22:00:00.00000062,17.750431
2011-12-13 22:00:00.00000032,6.4010906
2011-12-13 22:00:00.000000213,5.5905223
2011-12-13 22:00:00.00000083,15.952231
2011-12-13 22:00:00.00000026,11.988881
2011-12-13 22:00:00.000000239,11.546381
2011-12-13 22:00:00.000000233,9.975631
2011-12-13 22:00:00.00000089,6.3122845
2011-12-13 22:00:00.000000267,7.697812
2011-12-13 22:00:00.000000176,7.748674
2011-12-13 22:00:00.000000139,6.4726954
2011-12-13 22:00:00.00000027,5.9687576
2011-12-13 22:00:00.00000042,8.644326
2011-12-13 22:00:00.000000241,14.671883
2011-12-13 22:00:00.000000222,6.775239
2012-03-12 09:50:24.0000001,6.0240126
2012-03-12 09:50:24.0000003,6.4160366
2012-03-12 09:50:24.0000002,6.73535
2014-05-13 07:33:52.0000006,7.611894
2014-05-13 07:33:52.0000004,7.3447895
2014-05-13 07:33:52.0000001,9.769584
2014-05-13 07:33:52.0000002,7.1343045
2014-05-13 07:33:52.0000003,12.143115
2011-06-30 09:37:08.0000002,9.419371
2011-06-30 09:37:08.0000003,6.1325893
2012-09-18 17:13:40.0000002,8.387365
2012-09-18 17:13:40.0000001,7.811541
2011-06-07 12:11:56.0000004,19.517706
2011-06-07 12:11:56.0000001,13.061906
2011-06-07 12:11:56.0000003,28.587122
2011-06-07 12:11:56.0000002,6.389752
2011-06-07 12:11:56.0000005,7.3858924
2010-05-21 23:04:44.0000002,20.335472
2010-05-21 23:04:44.0000001,12.340245
2009-01-28 16:36:28.0000002,7.025816
2009-01-28 16:36:28.0000003,41.40816
2009-01-28 16:36:28.0000005,6.1258245
2009-01-28 16:36:28.0000006,8.1829195
2009-01-28 16:36:28.0000001,5.94926
2012-03-12 02:58:56.0000001,28.74131
2010-07-21 22:06:12.0000005,7.9519014
2010-07-21 22:06:12.0000003,5.950295
2010-07-21 22:06:12.0000001,22.233175
2010-07-21 22:06:12.0000002,9.684741
2009-04-12 16:00:56.0000001,12.669197
2013-05-24 13:37:32.0000001,8.7766485
2011-07-29 20:50:36.0000001,13.135331
2011-07-29 20:50:36.0000003,18.04668
2011-07-29 20:50:36.0000002,5.3891096
2014-03-05 21:07:12.0000003,12.964519
2014-03-05 21:07:12.0000004,7.7928634
2009-11-28 15:07:24.0000004,55.417236
2009-11-28 15:07:24.0000001,9.290954
2009-11-28 15:07:24.0000003,7.2780557
2015-04-11 14:16:12.0000003,8.237508
2015-04-11 14:16:12.00000010,6.8414774
2015-04-11 14:16:12.00000011,8.196254
2015-04-11 14:16:12.0000001,7.818561
2015-04-11 14:16:12.0000002,7.749895
2015-04-11 14:16:12.0000006,52.74521
2015-04-11 14:16:12.0000007,8.002157
2015-04-11 14:16:12.0000008,9.185691
2014-11-15 10:57:20.0000002,6.995434
2014-11-15 10:57:20.0000001,8.069155
2010-07-31 15:47:28.0000001,6.256712
2014-05-12 20:56:48.0000005,6.755445
2014-05-12 20:56:48.0000001,8.983909
2014-05-12 20:56:48.0000004,7.170001
2014-05-12 20:56:48.0000003,7.8894544
2014-05-12 20:56:48.0000002,9.40495
2014-01-16 06:00:48.0000001,12.24397
2014-04-23 11:18:40.0000003,10.593526
2014-04-23 11:18:40.0000002,9.361339
2014-04-23 11:18:40.0000001,9.71021
2011-09-22 04:49:56.0000001,36.264385
2011-10-28 07:35:52.0000003,5.4839554
2011-10-28 07:35:52.0000002,10.638895
2011-10-28 07:35:52.0000001,6.028174
2015-05-10 19:54:00.0000001,8.97956
2015-05-10 19:54:00.0000003,8.5033655
2015-05-10 19:54:00.0000005,10.25071
2015-05-10 19:54:00.0000004,8.903058
2011-03-28 23:18:48.0000001,9.465104
2014-08-26 01:31:04.0000001,26.169376
2015-02-26 15:55:48.0000004,8.911973
2015-02-26 15:55:48.0000003,7.6809564
2015-02-26 15:55:48.0000002,8.274628
2013-11-22 15:36:36.0000002,7.2361317
2010-02-13 11:03:04.0000002,5.624966
2010-02-13 11:03:04.0000001,6.133878
2010-02-13 11:03:04.0000004,5.943276
2010-02-13 11:03:04.0000003,5.11688
2011-06-26 18:48:08.0000004,7.575608
2011-06-26 18:48:08.0000005,17.914219
2011-06-26 18:48:08.0000002,6.2033257
2011-06-26 18:48:08.0000001,7.347904
2010-10-14 23:48:56.0000001,6.2165804
2010-10-14 23:48:56.0000002,35.350876
2010-10-14 23:48:56.0000003,10.892504
2010-10-14 23:48:56.0000004,5.8123517
2011-01-22 07:48:28.0000001,6.221915
2011-10-17 18:49:20.0000003,14.808571
2011-10-17 18:49:20.0000002,8.159344
2011-10-17 18:49:20.0000005,8.184082
2009-03-24 16:39:12.0000002,8.475101
2009-03-24 16:39:12.0000004,7.6010165
2009-03-24 16:39:12.0000003,8.502249
2009-03-24 16:39:12.0000001,7.6158915
2014-07-21 18:19:00.000000102,8.487133
2014-07-21 18:19:00.000000106,8.903573
2014-07-21 18:19:00.000000107,6.5006747
2014-07-21 18:19:00.00000094,36.650635
2014-07-21 18:19:00.000000161,8.86215
2014-07-21 18:19:00.000000129,14.275503
2014-07-21 18:19:00.00000083,5.905729
2014-07-21 18:19:00.000000163,12.06536
2014-07-21 18:19:00.000000117,9.661488
2014-07-21 18:19:00.00000028,7.3115873
2014-07-21 18:19:00.00000089,12.156231
2014-07-21 18:19:00.000000130,7.295479
2014-07-21 18:19:00.000000105,8.261421
2014-07-21 18:19:00.000000123,14.678067
2014-07-21 18:19:00.000000103,47.48358
2014-07-21 18:19:00.000000227,7.0416913
2014-07-21 18:19:00.000000189,9.855182
2014-07-21 18:19:00.000000168,9.003502
2014-07-21 18:19:00.000000173,10.386879
2014-07-21 18:19:00.000000128,13.744782
2014-07-21 18:19:00.000000143,23.341448
2014-07-21 18:19:00.00000018,21.211935
2014-07-21 18:19:00.00000049,9.621928
2014-07-21 18:19:00.00000022,8.084495
2014-07-21 18:19:00.000000200,6.96541
2014-07-21 18:19:00.000000193,10.424132
2014-07-21 18:19:00.000000231,12.476182
2014-07-21 18:19:00.000000202,11.473722
2014-07-21 18:19:00.00000092,35.32624
2014-07-21 18:19:00.000000148,7.433065
2014-07-21 18:19:00.00000057,7.1101766
2014-07-21 18:19:00.00000074,8.660553
2014-07-21 18:19:00.000000183,11.446287
2014-07-21 18:19:00.000000221,33.41522
2014-07-21 18:19:00.00000078,8.257248
2014-07-21 18:19:00.00000058,7.1690507
2014-07-21 18:19:00.000000214,8.342215
2014-07-21 18:19:00.000000122,8.865333
2014-07-21 18:19:00.000000137,6.485348
2014-07-21 18:19:00.00000027,8.524001
2014-07-21 18:19:00.00000047,21.75477
2014-07-21 18:19:00.00000061,10.182075
2014-07-21 18:19:00.000000196,8.504703
2014-07-21 18:19:00.000000125,12.17044
2014-07-21 18:19:00.000000126,19.011303
2014-07-21 18:19:00.000000145,7.367821
2014-07-21 18:19:00.00000080,11.619324
2014-07-21 18:19:00.00000055,8.808729
2014-07-21 18:19:00.00000066,9.376622
2014-07-21 18:19:00.000000111,7.398544
2014-07-21 18:19:00.00000042,7.6851997
2014-07-21 18:19:00.000000215,9.546813
2014-07-21 18:19:00.00000043,24.442255
2014-07-21 18:19:00.000000119,19.902796
2014-07-21 18:19:00.000000115,12.166171
2014-07-21 18:19:00.0000009,9.981782
2014-07-21 18:19:00.00000075,10.195808
2014-07-21 18:19:00.000000118,7.8028355
2014-07-21 18:19:00.00000038,15.242331
2014-07-21 18:19:00.000000124,9.656054
2014-07-21 18:19:00.000000242,12.5430975
2014-07-21 18:19:00.00000019,7.3078375
2014-07-21 18:19:00.00000056,8.981014
2014-07-21 18:19:00.000000239,7.4107423
2014-07-21 18:19:00.000000101,8.980322
2014-07-21 18:19:00.000000216,42.482758
2014-07-21 18:19:00.000000198,6.9922123
2014-07-21 18:19:00.000000174,36.23746
2014-07-21 18:19:00.00000070,8.12775
2014-07-21 18:19:00.0000004,10.013035
2014-07-21 18:19:00.000000135,9.2438
2014-07-21 18:19:00.000000165,8.732567
2014-07-21 18:19:00.00000010,10.756784
2014-07-21 18:19:00.000000211,7.7924123
2014-07-21 18:19:00.000000190,8.19137
2014-07-21 18:19:00.00000021,8.183819
2014-07-21 18:19:00.000000204,8.266518
2014-07-21 18:19:00.000000112,8.357393
2014-07-21 18:19:00.000000169,18.946611
2014-07-21 18:19:00.000000226,8.180716
2014-07-21 18:19:00.000000109,7.520343
2014-07-21 18:19:00.000000113,16.329464
2014-07-21 18:19:00.000000127,17.777576
2014-07-21 18:19:00.000000182,10.570525
2014-07-21 18:19:00.00000036,8.302043
2014-07-21 18:19:00.000000220,7.9119544
2014-07-21 18:19:00.000000121,7.9815435
2014-07-21 18:19:00.00000050,8.856657
2014-07-21 18:19:00.000000178,7.500755
2014-07-21 18:19:00.000000166,8.930641
